Date,Store,Product,Sales,Price,Promotion
2023-11-16,Store_1,Product_9,16,75,0
2023-11-16,Store_1,Product_10,41,133,0
2023-11-16,Store_2,Product_1,56,149,0
2023-11-16,Store_2,Product_2,95,102,0
2023-11-16,Store_2,Product_3,64,198,0
2023-11-16,Store_2,Product_4,80,179,0
2023-11-16,Store_2,Product_5,19,111,0
2023-11-16,Store_2,Product_6,67,161,0
2023-11-16,Store_2,Product_7,73,156,0
2023-11-16,Store_2,Product_8,23,110,0
2023-11-16,Store_2,Product_9,43,78,0
2023-11-16,Store_2,Product_10,116,110,1
2023-11-16,Store_3,Product_1,68,79,0
2023-11-16,Store_3,Product_2,94,195,0
2023-11-16,Store_3,Product_3,51,171,0
2023-11-16,Store_3,Product_4,32,196,1
2023-11-16,Store_3,Product_5,57,120,1
2023-11-16,Store_3,Product_6,78,110,0
2023-11-16,Store_3,Product_7,49,121,0
2023-11-16,Store_3,Product_8,90,100,0
2023-11-16,Store_3,Product_9,59,129,0
2023-11-16,Store_3,Product_10,17,124,1
2023-11-16,Store_4,Product_1,26,108,1
2023-11-16,Store_4,Product_2,49,176,0
2023-11-16,Store_4,Product_3,55,122,1
2023-11-16,Store_4,Product_4,51,186,1
2023-11-16,Store_4,Product_5,66,157,1
2023-11-16,Store_4,Product_6,18,142,0
2023-11-16,Store_4,Product_7,83,155,0
2023-11-16,Store_4,Product_8,30,75,0
2023-11-16,Store_4,Product_9,99,164,1
2023-11-16,Store_4,Product_10,66,159,0
2023-11-16,Store_5,Product_1,83,179,0
2023-11-16,Store_5,Product_2,57,116,0
2023-11-16,Store_5,Product_3,77,118,1
2023-11-16,Store_5,Product_4,37,165,0
2023-11-16,Store_5,Product_5,100,149,1
2023-11-16,Store_5,Product_6,53,83,0
2023-11-16,Store_5,Product_7,8,143,0
2023-11-16,Store_5,Product_8,63,133,0
2023-11-16,Store_5,Product_9,66,187,0
2023-11-16,Store_5,Product_10,42,110,1
2023-11-17,Store_1,Product_1,19,149,0
2023-11-17,Store_1,Product_2,96,181,1
2023-11-17,Store_1,Product_3,46,150,0
2023-11-17,Store_1,Product_4,70,90,0
2023-11-17,Store_1,Product_5,75,113,1
2023-11-17,Store_1,Product_6,52,83,0
2023-11-17,Store_1,Product_7,79,172,0
2023-11-17,Store_1,Product_8,20,107,0
2023-11-17,Store_1,Product_9,13,95,0
2023-11-17,Store_1,Product_10,72,142,0
2023-11-17,Store_2,Product_1,48,61,0
2023-11-17,Store_2,Product_2,64,177,0
2023-11-17,Store_2,Product_3,26,177,0
2023-11-17,Store_2,Product_4,20,190,0
2023-11-17,Store_2,Product_5,16,52,0
2023-11-17,Store_2,Product_6,58,69,0
2023-11-17,Store_2,Product_7,79,149,0
2023-11-17,Store_2,Product_8,28,62,0
2023-11-17,Store_2,Product_9,37,149,0
2023-11-17,Store_2,Product_10,56,62,0
2023-11-17,Store_3,Product_1,92,156,0
2023-11-17,Store_3,Product_2,47,68,0
2023-11-17,Store_3,Product_3,78,132,0
2023-11-17,Store_3,Product_4,35,58,0
2023-11-17,Store_3,Product_5,31,162,0
2023-11-17,Store_3,Product_6,67,53,0
2023-11-17,Store_3,Product_7,9,110,0
2023-11-17,Store_3,Product_8,21,74,0
2023-11-17,Store_3,Product_9,34,58,0
2023-11-17,Store_3,Product_10,66,120,0
2023-11-17,Store_4,Product_1,61,71,0
2023-11-17,Store_4,Product_2,79,73,1
2023-11-17,Store_4,Product_3,72,53,0
2023-11-17,Store_4,Product_4,67,176,0
2023-11-17,Store_4,Product_5,41,111,0
2023-11-17,Store_4,Product_6,69,66,0
2023-11-17,Store_4,Product_7,26,104,1
2023-11-17,Store_4,Product_8,62,68,0
2023-11-17,Store_4,Product_9,77,56,0
2023-11-17,Store_4,Product_10,27,168,1
2023-11-17,Store_5,Product_1,80,122,1
2023-11-17,Store_5,Product_2,78,99,0
2023-11-17,Store_5,Product_3,30,140,1
2023-11-17,Store_5,Product_4,79,99,0
2023-11-17,Store_5,Product_5,86,128,1
2023-11-17,Store_5,Product_6,51,195,0
2023-11-17,Store_5,Product_7,20,145,0
2023-11-17,Store_5,Product_8,81,166,0
2023-11-17,Store_5,Product_9,40,84,1
2023-11-17,Store_5,Product_10,73,183,0
2023-11-18,Store_1,Product_1,49,155,0
2023-11-18,Store_1,Product_2,52,107,0
2023-11-18,Store_1,Product_3,28,109,0
2023-11-18,Store_1,Product_4,61,91,0
2023-11-18,Store_1,Product_5,71,97,1
2023-11-18,Store_1,Product_6,38,155,0
2023-11-18,Store_1,Product_7,65,143,0
2023-11-18,Store_1,Product_8,41,153,0
2023-11-18,Store_1,Product_9,82,86,0
2023-11-18,Store_1,Product_10,53,163,0
2023-11-18,Store_2,Product_1,45,92,0
2023-11-18,Store_2,Product_2,85,110,1
2023-11-18,Store_2,Product_3,91,88,0
2023-11-18,Store_2,Product_4,24,97,0
2023-11-18,Store_2,Product_5,22,177,1
2023-11-18,Store_2,Product_6,73,163,0
2023-11-18,Store_2,Product_7,41,60,0
2023-11-18,Store_2,Product_8,76,121,0
2023-11-18,Store_2,Product_9,54,70,0
2023-11-18,Store_2,Product_10,65,136,0
2023-11-18,Store_3,Product_1,76,133,1
2023-11-18,Store_3,Product_2,23,100,0
2023-11-18,Store_3,Product_3,22,129,0
2023-11-18,Store_3,Product_4,20,160,0
2023-11-18,Store_3,Product_5,18,62,0
2023-11-18,Store_3,Product_6,52,159,0
2023-11-18,Store_3,Product_7,66,77,0
2023-11-18,Store_3,Product_8,18,57,0
2023-11-18,Store_3,Product_9,95,67,1
2023-11-18,Store_3,Product_10,50,147,0
2023-11-18,Store_4,Product_1,55,89,0
2023-11-18,Store_4,Product_2,40,197,0
2023-11-18,Store_4,Product_3,17,157,0
2023-11-18,Store_4,Product_4,64,97,1
2023-11-18,Store_4,Product_5,84,67,0
2023-11-18,Store_4,Product_6,97,91,0
2023-11-18,Store_4,Product_7,73,138,0
2023-11-18,Store_4,Product_8,18,144,0
2023-11-18,Store_4,Product_9,78,104,0
2023-11-18,Store_4,Product_10,53,173,0
2023-11-18,Store_5,Product_1,94,59,1
2023-11-18,Store_5,Product_2,44,184,1
2023-11-18,Store_5,Product_3,28,141,0
2023-11-18,Store_5,Product_4,34,180,0
2023-11-18,Store_5,Product_5,32,135,0
2023-11-18,Store_5,Product_6,75,124,0
2023-11-18,Store_5,Product_7,67,140,1
2023-11-18,Store_5,Product_8,29,195,0
2023-11-18,Store_5,Product_9,29,142,0
2023-11-18,Store_5,Product_10,69,191,0
2023-11-19,Store_1,Product_1,59,96,0
2023-11-19,Store_1,Product_2,75,193,0
2023-11-19,Store_1,Product_3,31,142,0
2023-11-19,Store_1,Product_4,52,160,0
2023-11-19,Store_1,Product_5,42,174,0
2023-11-19,Store_1,Product_6,27,120,0
2023-11-19,Store_1,Product_7,69,75,1
2023-11-19,Store_1,Product_8,32,65,0
2023-11-19,Store_1,Product_9,63,163,0
2023-11-19,Store_1,Product_10,88,50,0
2023-11-19,Store_2,Product_1,70,134,0
2023-11-19,Store_2,Product_2,65,82,0
2023-11-19,Store_2,Product_3,70,86,0
2023-11-19,Store_2,Product_4,69,142,0
2023-11-19,Store_2,Product_5,15,169,0
2023-11-19,Store_2,Product_6,78,97,0
2023-11-19,Store_2,Product_7,72,155,0
2023-11-19,Store_2,Product_8,27,125,0
2023-11-19,Store_2,Product_9,66,149,0
2023-11-19,Store_2,Product_10,94,123,0
2023-11-19,Store_3,Product_1,50,131,0
2023-11-19,Store_3,Product_2,21,113,0
2023-11-19,Store_3,Product_3,56,114,0
2023-11-19,Store_3,Product_4,13,176,1
2023-11-19,Store_3,Product_5,108,75,1
2023-11-19,Store_3,Product_6,106,190,1
2023-11-19,Store_3,Product_7,88,81,0
2023-11-19,Store_3,Product_8,38,70,0
2023-11-19,Store_3,Product_9,116,132,1
2023-11-19,Store_3,Product_10,51,161,0
2023-11-19,Store_4,Product_1,65,161,1
2023-11-19,Store_4,Product_2,68,168,0
2023-11-19,Store_4,Product_3,106,59,1
2023-11-19,Store_4,Product_4,72,147,0
2023-11-19,Store_4,Product_5,72,51,1
2023-11-19,Store_4,Product_6,14,199,0
2023-11-19,Store_4,Product_7,20,108,0
2023-11-19,Store_4,Product_8,37,76,1
2023-11-19,Store_4,Product_9,83,154,0
2023-11-19,Store_4,Product_10,90,181,0
2023-11-19,Store_5,Product_1,81,53,0
2023-11-19,Store_5,Product_2,59,155,0
2023-11-19,Store_5,Product_3,20,71,0
2023-11-19,Store_5,Product_4,87,139,0
2023-11-19,Store_5,Product_5,44,55,0
2023-11-19,Store_5,Product_6,49,177,0
2023-11-19,Store_5,Product_7,71,168,0
2023-11-19,Store_5,Product_8,7,169,0
2023-11-19,Store_5,Product_9,65,137,0
2023-11-19,Store_5,Product_10,42,68,0
2023-11-20,Store_1,Product_1,53,156,0
2023-11-20,Store_1,Product_2,120,128,1
2023-11-20,Store_1,Product_3,65,55,1
2023-11-20,Store_1,Product_4,31,51,0
2023-11-20,Store_1,Product_5,21,97,0
2023-11-20,Store_1,Product_6,79,168,0
2023-11-20,Store_1,Product_7,17,108,1
2023-11-20,Store_1,Product_8,60,129,0
2023-11-20,Store_1,Product_9,70,175,1
2023-11-20,Store_1,Product_10,55,176,0
2023-11-20,Store_2,Product_1,58,110,0
2023-11-20,Store_2,Product_2,91,58,0
2023-11-20,Store_2,Product_3,69,163,0
2023-11-20,Store_2,Product_4,30,51,0
2023-11-20,Store_2,Product_5,38,117,0
2023-11-20,Store_2,Product_6,42,63,0
2023-11-20,Store_2,Product_7,85,123,0
2023-11-20,Store_2,Product_8,15,125,0
2023-11-20,Store_2,Product_9,91,90,0
2023-11-20,Store_2,Product_10,88,156,0
2023-11-20,Store_3,Product_1,14,97,0
2023-11-20,Store_3,Product_2,19,68,0
2023-11-20,Store_3,Product_3,80,194,1
2023-11-20,Store_3,Product_4,43,129,0
2023-11-20,Store_3,Product_5,43,127,0
2023-11-20,Store_3,Product_6,47,194,0
2023-11-20,Store_3,Product_7,109,109,1
2023-11-20,Store_3,Product_8,50,89,1
2023-11-20,Store_3,Product_9,18,138,0
2023-11-20,Store_3,Product_10,97,184,1
2023-11-20,Store_4,Product_1,12,193,0
2023-11-20,Store_4,Product_2,20,193,1
2023-11-20,Store_4,Product_3,83,137,1
2023-11-20,Store_4,Product_4,55,188,1
2023-11-20,Store_4,Product_5,40,139,1
2023-11-20,Store_4,Product_6,26,139,0
2023-11-20,Store_4,Product_7,71,99,0
2023-11-20,Store_4,Product_8,26,152,0
2023-11-20,Store_4,Product_9,82,82,0
2023-11-20,Store_4,Product_10,93,104,1
2023-11-20,Store_5,Product_1,77,172,0
2023-11-20,Store_5,Product_2,35,55,1
2023-11-20,Store_5,Product_3,67,166,1
2023-11-20,Store_5,Product_4,71,137,0
2023-11-20,Store_5,Product_5,11,179,0
2023-11-20,Store_5,Product_6,27,79,0
2023-11-20,Store_5,Product_7,40,187,0
2023-11-20,Store_5,Product_8,54,90,0
2023-11-20,Store_5,Product_9,57,88,0
2023-11-20,Store_5,Product_10,38,56,0
2023-11-21,Store_1,Product_1,52,157,1
2023-11-21,Store_1,Product_2,15,145,1
2023-11-21,Store_1,Product_3,35,92,1
2023-11-21,Store_1,Product_4,24,161,1
2023-11-21,Store_1,Product_5,82,110,0
2023-11-21,Store_1,Product_6,37,101,0
2023-11-21,Store_1,Product_7,42,124,0
2023-11-21,Store_1,Product_8,72,57,0
2023-11-21,Store_1,Product_9,40,132,0
2023-11-21,Store_1,Product_10,30,124,0
2023-11-21,Store_2,Product_1,59,162,0
2023-11-21,Store_2,Product_2,87,130,1
2023-11-21,Store_2,Product_3,82,76,0
2023-11-21,Store_2,Product_4,94,172,0
2023-11-21,Store_2,Product_5,46,171,0
2023-11-21,Store_2,Product_6,82,50,0
2023-11-21,Store_2,Product_7,82,59,0
2023-11-21,Store_2,Product_8,33,105,0
2023-11-21,Store_2,Product_9,52,123,1
2023-11-21,Store_2,Product_10,56,180,0
2023-11-21,Store_3,Product_1,78,140,1
2023-11-21,Store_3,Product_2,111,69,1
2023-11-21,Store_3,Product_3,21,113,0
2023-11-21,Store_3,Product_4,37,86,0
2023-11-21,Store_3,Product_5,98,73,1
2023-11-21,Store_3,Product_6,33,105,1
2023-11-21,Store_3,Product_7,64,130,0
2023-11-21,Store_3,Product_8,24,188,0
2023-11-21,Store_3,Product_9,43,65,0
2023-11-21,Store_3,Product_10,59,197,1
2023-11-21,Store_4,Product_1,18,150,0
2023-11-21,Store_4,Product_2,81,145,1
2023-11-21,Store_4,Product_3,39,179,0
2023-11-21,Store_4,Product_4,27,146,0
2023-11-21,Store_4,Product_5,37,190,0
2023-11-21,Store_4,Product_6,22,183,0
2023-11-21,Store_4,Product_7,41,58,0
2023-11-21,Store_4,Product_8,88,117,0
2023-11-21,Store_4,Product_9,69,145,0
2023-11-21,Store_4,Product_10,55,178,0
2023-11-21,Store_5,Product_1,73,51,0
2023-11-21,Store_5,Product_2,69,142,0
2023-11-21,Store_5,Product_3,82,173,1
2023-11-21,Store_5,Product_4,53,129,0
2023-11-21,Store_5,Product_5,80,53,0
2023-11-21,Store_5,Product_6,67,54,0
2023-11-21,Store_5,Product_7,70,59,0
2023-11-21,Store_5,Product_8,28,125,0
2023-11-21,Store_5,Product_9,33,186,0
2023-11-21,Store_5,Product_10,33,157,0
2023-11-22,Store_1,Product_1,92,84,0
2023-11-22,Store_1,Product_2,91,102,1
2023-11-22,Store_1,Product_3,17,139,0
2023-11-22,Store_1,Product_4,75,57,0
2023-11-22,Store_1,Product_5,29,126,1
2023-11-22,Store_1,Product_6,34,81,0
2023-11-22,Store_1,Product_7,73,97,0
2023-11-22,Store_1,Product_8,29,91,0
2023-11-22,Store_1,Product_9,52,158,0
2023-11-22,Store_1,Product_10,71,167,0
2023-11-22,Store_2,Product_1,78,54,0
2023-11-22,Store_2,Product_2,76,164,0
2023-11-22,Store_2,Product_3,17,86,0
2023-11-22,Store_2,Product_4,65,100,0
2023-11-22,Store_2,Product_5,90,79,1
2023-11-22,Store_2,Product_6,57,113,1
2023-11-22,Store_2,Product_7,26,186,0
2023-11-22,Store_2,Product_8,61,133,1
2023-11-22,Store_2,Product_9,106,70,1
2023-11-22,Store_2,Product_10,28,120,0
2023-11-22,Store_3,Product_1,31,173,0
2023-11-22,Store_3,Product_2,54,131,0
2023-11-22,Store_3,Product_3,86,152,1
2023-11-22,Store_3,Product_4,24,101,0
2023-11-22,Store_3,Product_5,59,153,0
2023-11-22,Store_3,Product_6,74,128,0
2023-11-22,Store_3,Product_7,72,110,0
2023-11-22,Store_3,Product_8,69,93,0
2023-11-22,Store_3,Product_9,56,192,1
2023-11-22,Store_3,Product_10,39,96,0
2023-11-22,Store_4,Product_1,43,91,0
2023-11-22,Store_4,Product_2,34,61,0
2023-11-22,Store_4,Product_3,52,144,0
2023-11-22,Store_4,Product_4,20,182,0
2023-11-22,Store_4,Product_5,115,50,1
2023-11-22,Store_4,Product_6,87,90,0
2023-11-22,Store_4,Product_7,55,142,0
2023-11-22,Store_4,Product_8,13,51,0
2023-11-22,Store_4,Product_9,69,159,1
2023-11-22,Store_4,Product_10,67,116,0
2023-11-22,Store_5,Product_1,60,112,0
2023-11-22,Store_5,Product_2,62,174,0
2023-11-22,Store_5,Product_3,40,61,0
2023-11-22,Store_5,Product_4,74,113,0
2023-11-22,Store_5,Product_5,49,91,0
2023-11-22,Store_5,Product_6,42,65,0
2023-11-22,Store_5,Product_7,26,156,1
2023-11-22,Store_5,Product_8,40,84,0
2023-11-22,Store_5,Product_9,88,118,0
2023-11-22,Store_5,Product_10,79,147,0
2023-11-23,Store_1,Product_1,26,123,0
2023-11-23,Store_1,Product_2,83,144,0
2023-11-23,Store_1,Product_3,91,59,1
2023-11-23,Store_1,Product_4,57,85,0
2023-11-23,Store_1,Product_5,32,109,0
2023-11-23,Store_1,Product_6,97,72,1
2023-11-23,Store_1,Product_7,55,86,0
2023-11-23,Store_1,Product_8,19,63,0
2023-11-23,Store_1,Product_9,63,156,0
2023-11-23,Store_1,Product_10,87,81,0
2023-11-23,Store_2,Product_1,71,145,0
2023-11-23,Store_2,Product_2,5,194,1
2023-11-23,Store_2,Product_3,89,177,1
2023-11-23,Store_2,Product_4,45,110,1
2023-11-23,Store_2,Product_5,16,81,0
2023-11-23,Store_2,Product_6,29,166,0
2023-11-23,Store_2,Product_7,84,173,0
2023-11-23,Store_2,Product_8,57,176,0
2023-11-23,Store_2,Product_9,72,124,0
2023-11-23,Store_2,Product_10,32,114,0
2023-11-23,Store_3,Product_1,30,112,1
2023-11-23,Store_3,Product_2,67,148,0
2023-11-23,Store_3,Product_3,97,169,0
2023-11-23,Store_3,Product_4,68,53,0
2023-11-23,Store_3,Product_5,63,111,0
2023-11-23,Store_3,Product_6,72,181,0
2023-11-23,Store_3,Product_7,24,85,0
2023-11-23,Store_3,Product_8,36,131,0
2023-11-23,Store_3,Product_9,72,181,1
2023-11-23,Store_3,Product_10,71,151,0
2023-11-23,Store_4,Product_1,54,55,0
2023-11-23,Store_4,Product_2,30,58,1
2023-11-23,Store_4,Product_3,96,152,1
2023-11-23,Store_4,Product_4,95,181,0
2023-11-23,Store_4,Product_5,74,114,0
2023-11-23,Store_4,Product_6,73,74,0
2023-11-23,Store_4,Product_7,14,95,0
2023-11-23,Store_4,Product_8,58,182,1
2023-11-23,Store_4,Product_9,19,146,0
2023-11-23,Store_4,Product_10,65,58,0
2023-11-23,Store_5,Product_1,57,128,1
2023-11-23,Store_5,Product_2,60,51,0
2023-11-23,Store_5,Product_3,70,125,0
2023-11-23,Store_5,Product_4,35,172,0
2023-11-23,Store_5,Product_5,37,55,0
2023-11-23,Store_5,Product_6,27,155,0
2023-11-23,Store_5,Product_7,51,184,0
2023-11-23,Store_5,Product_8,76,193,0
2023-11-23,Store_5,Product_9,73,152,1
2023-11-23,Store_5,Product_10,92,124,0
2023-11-24,Store_1,Product_1,34,134,0
2023-11-24,Store_1,Product_2,32,128,0
2023-11-24,Store_1,Product_3,65,177,0
2023-11-24,Store_1,Product_4,27,150,0
2023-11-24,Store_1,Product_5,48,130,0
2023-11-24,Store_1,Product_6,58,130,0
2023-11-24,Store_1,Product_7,77,164,0
2023-11-24,Store_1,Product_8,98,139,1
2023-11-24,Store_1,Product_9,67,87,1
2023-11-24,Store_1,Product_10,78,187,1
2023-11-24,Store_2,Product_1,35,157,0
2023-11-24,Store_2,Product_2,61,196,0
2023-11-24,Store_2,Product_3,93,104,0
2023-11-24,Store_2,Product_4,83,199,0
2023-11-24,Store_2,Product_5,105,181,1
2023-11-24,Store_2,Product_6,67,192,1
2023-11-24,Store_2,Product_7,32,150,0
2023-11-24,Store_2,Product_8,33,101,0
2023-11-24,Store_2,Product_9,87,116,0
2023-11-24,Store_2,Product_10,29,171,0
2023-11-24,Store_3,Product_1,84,161,0
2023-11-24,Store_3,Product_2,85,109,0
2023-11-24,Store_3,Product_3,54,90,0
2023-11-24,Store_3,Product_4,20,196,0
2023-11-24,Store_3,Product_5,74,151,1
2023-11-24,Store_3,Product_6,51,135,0
2023-11-24,Store_3,Product_7,61,146,0
2023-11-24,Store_3,Product_8,45,103,0
2023-11-24,Store_3,Product_9,29,141,0
2023-11-24,Store_3,Product_10,34,70,0
2023-11-24,Store_4,Product_1,14,54,0
2023-11-24,Store_4,Product_2,83,157,1
2023-11-24,Store_4,Product_3,47,92,1
2023-11-24,Store_4,Product_4,44,139,0
2023-11-24,Store_4,Product_5,48,196,0
2023-11-24,Store_4,Product_6,15,75,0
2023-11-24,Store_4,Product_7,64,60,0
2023-11-24,Store_4,Product_8,36,171,0
2023-11-24,Store_4,Product_9,27,142,1
2023-11-24,Store_4,Product_10,69,186,0
2023-11-24,Store_5,Product_1,71,120,0
2023-11-24,Store_5,Product_2,72,150,0
2023-11-24,Store_5,Product_3,75,195,0
2023-11-24,Store_5,Product_4,27,83,1
2023-11-24,Store_5,Product_5,57,90,0
2023-11-24,Store_5,Product_6,82,98,0
2023-11-24,Store_5,Product_7,33,109,1
2023-11-24,Store_5,Product_8,9,184,0
2023-11-24,Store_5,Product_9,35,161,0
2023-11-24,Store_5,Product_10,29,107,0
2023-11-25,Store_1,Product_1,85,51,0
2023-11-25,Store_1,Product_2,73,106,0
2023-11-25,Store_1,Product_3,45,50,0
2023-11-25,Store_1,Product_4,57,192,0
2023-11-25,Store_1,Product_5,9,87,0
2023-11-25,Store_1,Product_6,18,61,0
2023-11-25,Store_1,Product_7,63,131,0
2023-11-25,Store_1,Product_8,82,84,0
2023-11-25,Store_1,Product_9,31,163,1
2023-11-25,Store_1,Product_10,92,78,0
2023-11-25,Store_2,Product_1,54,67,0
2023-11-25,Store_2,Product_2,95,149,1
2023-11-25,Store_2,Product_3,61,54,0
2023-11-25,Store_2,Product_4,55,124,0
2023-11-25,Store_2,Product_5,69,181,0
2023-11-25,Store_2,Product_6,51,78,0
2023-11-25,Store_2,Product_7,78,191,0
2023-11-25,Store_2,Product_8,29,138,0
2023-11-25,Store_2,Product_9,12,145,0
2023-11-25,Store_2,Product_10,81,187,0
2023-11-25,Store_3,Product_1,88,117,0
2023-11-25,Store_3,Product_2,37,165,0
2023-11-25,Store_3,Product_3,87,111,0
2023-11-25,Store_3,Product_4,24,73,0
2023-11-25,Store_3,Product_5,50,149,0
2023-11-25,Store_3,Product_6,56,56,0
2023-11-25,Store_3,Product_7,76,186,0
2023-11-25,Store_3,Product_8,37,164,0
2023-11-25,Store_3,Product_9,48,71,0
2023-11-25,Store_3,Product_10,48,177,0
2023-11-25,Store_4,Product_1,84,115,0
2023-11-25,Store_4,Product_2,64,163,0
2023-11-25,Store_4,Product_3,31,114,0
2023-11-25,Store_4,Product_4,67,139,0
2023-11-25,Store_4,Product_5,69,99,0
2023-11-25,Store_4,Product_6,74,149,0
2023-11-25,Store_4,Product_7,49,134,1
2023-11-25,Store_4,Product_8,48,131,0
2023-11-25,Store_4,Product_9,38,158,1
2023-11-25,Store_4,Product_10,93,178,0
2023-11-25,Store_5,Product_1,47,81,0
2023-11-25,Store_5,Product_2,39,114,0
2023-11-25,Store_5,Product_3,27,104,0
2023-11-25,Store_5,Product_4,23,76,0
2023-11-25,Store_5,Product_5,88,193,0
2023-11-25,Store_5,Product_6,45,174,0
2023-11-25,Store_5,Product_7,29,69,0
2023-11-25,Store_5,Product_8,17,123,0
2023-11-25,Store_5,Product_9,75,190,0
2023-11-25,Store_5,Product_10,72,52,0
2023-11-26,Store_1,Product_1,31,154,0
2023-11-26,Store_1,Product_2,84,171,1
2023-11-26,Store_1,Product_3,58,92,0
2023-11-26,Store_1,Product_4,85,58,0
2023-11-26,Store_1,Product_5,73,139,0
2023-11-26,Store_1,Product_6,86,58,1
2023-11-26,Store_1,Product_7,52,79,0
2023-11-26,Store_1,Product_8,56,153,1
2023-11-26,Store_1,Product_9,90,59,0
2023-11-26,Store_1,Product_10,96,79,1
2023-11-26,Store_2,Product_1,76,189,0
2023-11-26,Store_2,Product_2,51,187,0
2023-11-26,Store_2,Product_3,91,86,0
2023-11-26,Store_2,Product_4,17,106,0
2023-11-26,Store_2,Product_5,27,156,0
2023-11-26,Store_2,Product_6,52,196,0
2023-11-26,Store_2,Product_7,56,138,0
2023-11-26,Store_2,Product_8,89,184,0
2023-11-26,Store_2,Product_9,86,194,0
2023-11-26,Store_2,Product_10,62,159,0
2023-11-26,Store_3,Product_1,11,134,0
2023-11-26,Store_3,Product_2,56,165,0
2023-11-26,Store_3,Product_3,69,126,0
2023-11-26,Store_3,Product_4,59,65,0
2023-11-26,Store_3,Product_5,52,145,0
2023-11-26,Store_3,Product_6,18,117,0
2023-11-26,Store_3,Product_7,31,76,0
2023-11-26,Store_3,Product_8,20,173,0
2023-11-26,Store_3,Product_9,97,70,0
2023-11-26,Store_3,Product_10,60,158,0
2023-11-26,Store_4,Product_1,54,199,0
2023-11-26,Store_4,Product_2,15,196,0
2023-11-26,Store_4,Product_3,51,176,0
2023-11-26,Store_4,Product_4,49,58,1
2023-11-26,Store_4,Product_5,48,118,0
2023-11-26,Store_4,Product_6,68,97,0
2023-11-26,Store_4,Product_7,53,141,0
2023-11-26,Store_4,Product_8,93,131,0
2023-11-26,Store_4,Product_9,69,156,0
2023-11-26,Store_4,Product_10,80,155,0
2023-11-26,Store_5,Product_1,14,111,0
2023-11-26,Store_5,Product_2,22,157,0
2023-11-26,Store_5,Product_3,13,61,0
2023-11-26,Store_5,Product_4,87,171,0
2023-11-26,Store_5,Product_5,23,142,0
2023-11-26,Store_5,Product_6,47,184,0
2023-11-26,Store_5,Product_7,16,192,0
2023-11-26,Store_5,Product_8,33,73,1
2023-11-26,Store_5,Product_9,95,103,1
2023-11-26,Store_5,Product_10,43,50,0
2023-11-27,Store_1,Product_1,59,179,0
2023-11-27,Store_1,Product_2,36,151,0
2023-11-27,Store_1,Product_3,85,88,0
2023-11-27,Store_1,Product_4,72,195,0
2023-11-27,Store_1,Product_5,53,191,0
2023-11-27,Store_1,Product_6,55,179,0
2023-11-27,Store_1,Product_7,86,187,0
2023-11-27,Store_1,Product_8,27,86,0
2023-11-27,Store_1,Product_9,41,79,0
2023-11-27,Store_1,Product_10,43,62,0
2023-11-27,Store_2,Product_1,17,112,0
2023-11-27,Store_2,Product_2,34,166,0
2023-11-27,Store_2,Product_3,74,125,0
2023-11-27,Store_2,Product_4,115,187,1
2023-11-27,Store_2,Product_5,24,194,0
2023-11-27,Store_2,Product_6,15,138,0
2023-11-27,Store_2,Product_7,65,122,0
2023-11-27,Store_2,Product_8,81,180,0
2023-11-27,Store_2,Product_9,57,181,0
2023-11-27,Store_2,Product_10,73,54,0
2023-11-27,Store_3,Product_1,66,130,0
2023-11-27,Store_3,Product_2,58,103,0
2023-11-27,Store_3,Product_3,15,130,0
2023-11-27,Store_3,Product_4,86,189,0
2023-11-27,Store_3,Product_5,86,92,0
2023-11-27,Store_3,Product_6,16,189,0
2023-11-27,Store_3,Product_7,75,156,0
2023-11-27,Store_3,Product_8,55,61,0
2023-11-27,Store_3,Product_9,46,52,0
2023-11-27,Store_3,Product_10,73,184,0
2023-11-27,Store_4,Product_1,58,183,0
2023-11-27,Store_4,Product_2,52,98,0
2023-11-27,Store_4,Product_3,87,104,0
2023-11-27,Store_4,Product_4,31,144,1
2023-11-27,Store_4,Product_5,50,194,0
2023-11-27,Store_4,Product_6,48,190,0
2023-11-27,Store_4,Product_7,40,195,1
2023-11-27,Store_4,Product_8,64,73,0
2023-11-27,Store_4,Product_9,66,76,1
2023-11-27,Store_4,Product_10,61,84,0
2023-11-27,Store_5,Product_1,56,106,0
2023-11-27,Store_5,Product_2,73,70,0
2023-11-27,Store_5,Product_3,24,52,0
2023-11-27,Store_5,Product_4,59,69,1
2023-11-27,Store_5,Product_5,70,129,0
2023-11-27,Store_5,Product_6,81,189,0
2023-11-27,Store_5,Product_7,29,100,1
2023-11-27,Store_5,Product_8,75,142,0
2023-11-27,Store_5,Product_9,36,107,0
2023-11-27,Store_5,Product_10,6,131,0
2023-11-28,Store_1,Product_1,54,61,0
2023-11-28,Store_1,Product_2,42,166,0
2023-11-28,Store_1,Product_3,26,85,0
2023-11-28,Store_1,Product_4,99,66,1
2023-11-28,Store_1,Product_5,24,196,0
2023-11-28,Store_1,Product_6,91,71,0
2023-11-28,Store_1,Product_7,54,174,0
2023-11-28,Store_1,Product_8,56,117,0
2023-11-28,Store_1,Product_9,26,63,0
2023-11-28,Store_1,Product_10,99,60,0
2023-11-28,Store_2,Product_1,19,107,0
2023-11-28,Store_2,Product_2,93,176,0
2023-11-28,Store_2,Product_3,77,92,0
2023-11-28,Store_2,Product_4,84,182,0
2023-11-28,Store_2,Product_5,70,116,0
